,osm_id,build_name
8562,363023639,Block 5
8563,363023640,Block 2
8564,363024775,Block 1
8565,363024776,YKK Building (Phas
8566,363024778,YKK Building (Phase I)
8567,363024781,Tin's Centre Block 3
8568,363024783,Tins Centre Industrial
8569,363024790,Tuen Mun Industrial Centre
8570,363029497,Tin's Centre Block 9
8571,363029498,Tuen Mun Distribution C
8572,363029500,Tuen Mun Distribution C
8573,363029753,Kin Wing Commercial Building
8574,363031359,Tin Wui Industrial Building
8575,363031360,Shing On Industrial Building
8576,363031361,Pahsang Industrial Building
8577,363031362,Shan Ling Industrial Building
8578,363031363,Hanway Industrial Building
8579,363031364,Win Sun Manufacturing Buildin
8580,363031365,Kui Kwoon Industrial Centre
8581,363031366,Bhotai Industrial Building
8582,363031367,Wah Tai Industrial Building
8583,363031368,Gold Sun Industry Building
8584,363031369,A Sun Plaza
8585,363031370,Mai Kei Industrial Building
8586,363031372,Kin Ga Industrial Building
8587,363031373,Yee Wah Industrial Building
8588,363031374,Yau Tak Industrial Building
8589,363031571,Playmates Factory Building
8590,363031572,Playmates Factory Building
8591,363031573,Western Plaza
8592,363031574,Foo Yik Commercial Building
8593,363031575,A搴 Yick Shiu Industrial Buil
8594,363031576,B搴 Yick Shiu Industrial Buil
8595,363031678,Acefield Ltd
8596,363031970,Luen Cheong Can Center
8597,363031971,Tung Ming Industrial Building
8598,363031972,Tuen Mun Government Sto
8599,363136673,Wah Wan Industrial Building
8600,363136674,Yick Fung Group Building
8601,363136676,Kwong Kin Trade Centre
8602,363136677,The Ulferts Warehouse C
8603,363136679,Kin Wing Industrial Building
8604,363136680,Raton Industrial Building
8605,363136681,Winfield Industrial Building
8606,363136682,Tak Bon Warehouse
8607,363136683,Wellpoint Industrial Building
8608,363136684,Parklane Centre
8609,363136798,Ming Fat Industrial Centre
8610,363138904,Nanyang Bro
8611,363138905,Koon Wah
8612,363138906,Koon Wah
8613,363138907,Vitasoy Headquarters Build
8614,363138908,Chao's Industrial Building
8615,363138909,Goodview Industrial Building
8616,363138910,uccess Industrial Building 鎬℃垚宸ユキ澶у粓
8617,363138911,Sun Hing Industrial Building
8618,363138912,Tak Lee Industrial Centre
8619,363138913,Tak Lee Industrial Centre
8620,363138914,Co-Tack Industrial Building
8621,363138915,Roytery Industrial Buildin
8622,363138916,Kin Fat Industrial Centre
8623,363138917,Wang Cheung Industrial Buildi
8624,363156473,ang Wai Industrial Centre Block C
8625,363156474,ang Wai Industrial Centre Block B
8626,363156475,ang Wai Industrial Centre Block A
8627,365704550,Hong Leong Plaza
8628,365704551,Bossini Logistics Centre
8629,365704552,The Sun Building
8630,365704553,Wo Fung Building
8631,365707990,tar House Production LTD
8632,365707991,Hop Shing Hong Motor
8633,365707992,HD Engineering Limited
8634,365707993,Lincoln Centre
8635,365715503,Poly Centre
8636,365715505,Dormind Industrial Building
8637,365715507,On Wui Centre
8638,365717637,Heng Hang Industrial Building
8639,365717638,Festigood Centre
8640,365717639,New China Laundry Gr
8641,365792926,Yan Jing Building
8642,365792927,Rohm
8643,365998171,On Tai Industrial Centre
8644,365998172,Chevalier Warehouse Building
8645,365998173,Wing Hang Tower
8646,366372123,Main Teaching Building
8647,366372125,Chapel
8648,366372127,Francis H.B. Wong Building
8649,366372131,Gordon Wu Hall
8650,366422223,HSBC Building Shek Mun
8651,366423939,ue Fung Industrial Building 瑁曡睈宸ユキ澶у粓
8652,366423942,A Link Logistics Centre
8653,366423943,Teh Feng Shing Co. Ltd.
8654,366423944,Namtai Industrial
8655,366423961,Superluck Industrial
8656,366423973,Wah Wai Industrial Building
8657,366425149,Sime Darby House
8658,366425150,Maykong Godown 2
8659,366425151,Maykong Godown
8660,367096359,Peaceful Mansion
8661,367096360,Celestial Mansion
8662,367096363,Graceful Mansion
8663,367096366,Joyful Mansion
8664,367194909,Light Rail Customer
8665,367194911,Tin Chak Car Park
8666,367372086,Block 1
8667,367372087,Leader Industrial Centre Block 2
8668,367372095,Tower 1
8669,367372098,Tak Fung Industrial Centre Tower 2
8670,367455308,Block A
8671,367455309,Block B
8672,367455310,Phase II
8673,367455314,Phase I
8674,367455618,A.S. Tower
8675,367455619,DS Data Centre KC2
8676,367460269,Silka Tsuen Wan Hotel
8677,367460277,Tower B
8678,367460278,Tower A
8679,367460302,A鍊) Pa
8680,367460303,Yue Hwa Godown Building
8681,367465604,Hotel COZi 路 Oasis
8682,367465609,Phase 1
8683,367465612,Phase 2
8684,367468084,Block B
8685,367468085,Block C
8686,367468089,Block A
8687,367544819,VTC Pokfulam Comp
8688,367544821,Arbuthnot Road Refus
8689,367544823,Long Mansion
8690,368003800,G2000 Warehouse Buildin
8691,368005169,Fortune World Resources
8692,368005170,CKK Industrial Building
8693,368005171,Lung Cheong Building
8694,368008218,Chiaphua Industrial Bui
8695,368008220,Wing Kai Motors Enginee
8696,368010586,The N.T. North Distr
8697,368053456,itchen
8698,368053458,itchen
8699,368772044,Li
8700,369103253,Central Trading Centre
8701,369103254,On Ting Industrial Centre
8702,369103256,City Self Storage
8703,369103260,Tontec Internatio
8704,369103267,EAC Distribution Centre
8705,369106412,Smile Centre
8706,369106414,Honfield Industrial Building
8707,369106415,Grace Industrial Building
8708,369118764,Kwong Sun Hong Godown
8709,369118765,Cummins HK Limited
8710,369118767,Wah Cheong Building
8711,369375501,KTA Centre
8712,369375506,On Hing Industrial Centre
8713,369375507,United Motors Engineering Cor
8714,369375510,Hoi Tin Tong Limited
8715,369375511,Sinogain Enterprise Lim
8716,369394405,HKJC
8717,369394407,Shatin Racecourse Substati
8718,369551052,Lee Quo Wei Academic Build
8719,370376720,Cardinal Industrial Building
8720,370376721,Jetta House
8721,370376729,World Trade Square
8722,370376730,Fanling Industrial Centre
8723,370377699,Luen Fat Motor Repair
8724,370377704,Castco Testing
8725,370377706,Heng Cheong Godown Comp
8726,370377707,Lamex Warehouse
8727,370377708,Fook Woo Group Building
8728,370377711,Heraeus Technology Centre
8729,370394444,Fuk Shing Commercial Building
8730,370394445,PC涓蹇 IPC Building
8731,370397110,Chung Hing Glass Limite
8732,370397111,Sino - Sk
8733,370397112,Ming Wai Motors S
8734,370397117,Wu Tung Development Centre
8735,370397118,Yau Shing Hong Logistics C
8736,370397119,Techno Centre
8737,370397120,On Tat Industrial Centre
8738,370397124,x4.com.hk
8739,370397125,Lee Wah Enginee
8740,370400331,Good Harvest Centre
8741,370400332,Sun Ling Plaza
8742,370400334,Castco Testing
8743,370400339,Mineron Centre
8744,370400340,Kerry Warehouse (Fanling 1
8745,371462290,Block 4
8746,371462292,Block 1
8747,371462294,Block 2
8748,371462296,Block 3
8749,372156751,Stable Block 1
8750,372156756,Stable Block 2
8751,372156757,Stable Block 3
8752,372156758,Stable Block 4
8753,372159328,Stable Block 5
8754,372159329,Stable Block 6
8755,372159330,Stable Block 7
8756,372159331,Stable Block 8
8757,372159340,Stable Block 9
8758,372159341,Stable Block 10
8759,372159342,Stable Block 11
8760,372159343,Stable Block 12
8761,372159344,Stable Block 13
8762,372159345,Stable Block 14
8763,372159350,Stable Block 15
8764,372159351,Stable Block 16
8765,372159756,Stable Block 17
8766,372159757,Stable Block 18
8767,372200482,Block 3
8768,372200483,Block 2
8769,372200484,Block 1
8770,372206136,House 13-16
8771,372206138,House 17-18
8772,372206140,House 1-12
8773,372426408,Block 6
8774,372426409,Block 5
8775,372426410,Block 4
8776,372426411,Block 3
8777,372426412,Block 2
8778,372426413,Block 1
8779,372426414,Block 10
8780,372426415,Block 9
8781,372426416,Block 8
8782,372426417,Block 7
8783,372429557,Hong Kong Kun Chung Temple
8784,372429561,Buddhist Po Ching Ca
8785,372429562,Buddhist Po Ching Home For
8786,372543673,Fortune House
8787,372543784,Century Court
8788,372544151,Magdalene Garden
8789,372544155,Wealthy Villas
8790,372544440,Royal Knoll Block 2
8791,372544441,Royal Knoll Block 1
8792,373208737,Parkford Garden
8793,374371388,Sea View Villas B5
8794,374371389,Sea View Villas B6
8795,374371390,Sea View Villas B3
8796,374446716,NWS Kwai Chung Logis
8797,374447444,Mapletree Logistics Hub
8798,374568448,Block A
8799,374568450,Block B
8800,374568451,Block C
8801,374568453,Block D
8802,374568455,Block E
8803,374802636,Citygate Phase 2
8804,375224148,Pok Oi Hospital
8805,375225322,Pok Oi Hosp
8806,375636818,Yuen Long District O
8807,375639795,Block 25
8808,375639798,Block 26
8809,375660252,Block 23
8810,375660253,Block 22
8811,375660254,Block 21
8812,375660255,Block 20
8813,375660256,Block 19
8814,375660257,Block 18
8815,375660258,Block 17
8816,375660259,Block 16
8817,375660260,Block 15
8818,375660261,Block 13
8819,375660262,Block 12
8820,375660263,Block 11
8821,375660265,Block 10
8822,375660266,Block 9
8823,375660267,Block 8
8824,375660268,Block 7
8825,375660269,Block 6
8826,375660270,Block 5
8827,375660271,Block 3
8828,375660272,Block 2
8829,375660273,Block 1
8830,375665075,Block 1
8831,375665076,Block 4
8832,375665077,Block 5
8833,375665078,Block 6
8834,375665079,Block 2
8835,375665080,Block 3
8836,375791969,Block 1
8837,375792661,Block 2
8838,375792953,Block 3
8839,375794117,Block 4
8840,375945842,D搴) Wisdom House (Block D)
8841,375945843,A搴) The Jockey Club Perseve
8842,375945972,E搴) Brilliance House (Block E)
8843,375946357,F搴) Unity House (Block F)
8844,375946630,C搴) The Jockey Club Serene
8845,375947536,B搴) The Jockey Club Jubilat
8846,376261701,Tuen Mun Kau Hui Hau
8847,376262378,Ho
8848,377088652,Administration Building
8849,377090266,Wu Kwai Sha Youth
8850,377090270,Hall 1
8851,377090271,Hall 2
8852,377094395,Dining Hall
8853,377101914,Wu Kai Sha YMCA H
8854,377110238,Block A
8855,377110239,Block B
8856,377110240,Block C
8857,377110241,Block D
8858,377110242,Block E
8859,377173312,Multi-Sport Hall
8860,377252708,Block F
8861,377252709,Block G
8862,377252710,Block H
8863,377725010,Block 1
8864,377725288,Block 3
8865,377726399,Block 2
8866,377727737,Block 5
8867,377728139,Block 6
8868,377740207,Ngan Hung House
8869,377741456,Ngan Yuet House
8870,377741769,Ngan Yat House
8871,377741854,Ngan Sing House
8872,378148918,Chan Tak Tai Auditorium
8873,378149474,Block 1
8874,378150381,Block 2
8875,378151219,Block 3
8876,378151615,Block 5
8877,378153147,The Yuen Yuen
8878,378243670,Gig Lok Monastery
8879,378243685,Ching Leung Nunnery
8880,378246121,Prime View Garden Commercial
8881,378278771,Lon Kie Mansions
8882,378278772,Block 1
8883,378278773,Cactus Mansion
8884,378281536,The Avenue Phase 1
8885,378281538,Tower 5
8886,378313489,Block 1
8887,378313490,Block 2
8888,378313491,Block 3
8889,378313492,Block 4
8890,378313493,Block 5
8891,378317392,Block 1
8892,378317612,Block 2
8893,378320471,Block A
8894,378320472,Block B
8895,378321160,Tower 6
8896,378321310,Tower 5
8897,378321926,Tower 3
8898,378321927,Tower 2
8899,378321928,Tower 1
8900,378329976,Block 2
8901,378329977,Block 1
8902,378330516,Block 4
8903,378330517,Block 3
8904,378330518,Block 2
8905,378330519,Block 1
8906,378332469,Castle Peak Bay Immi
8907,378332470,Castle Peak Bay Immi
8908,378332471,Immigration Service Institute
8909,378404991,Block 9
8910,378404992,Block 8
8911,378404993,Block 7
8912,378404994,Block 1
8913,378404995,Block 2
8914,378404996,Block 3
8915,378404997,Block 5
8916,378404998,Block 6
8917,378405317,Block 1
8918,378405318,Block 2
8919,378408364,Block 1
8920,378408365,Block 2
8921,378408366,Block 3
8922,378408367,Block 4
8923,378408368,Block 5
8924,378408369,Block 8
8925,378408370,Block 7
8926,378408371,Block 6
8927,378519978,Sunrise Villa
8928,378596739,Peng Chau Clinic
8929,378683001,South Lamma Publi
8930,378684057,Hei Ling Chau Addiction Treat
8931,378695780,Grand Pacific Views Block 1
8932,378695851,Grand Pacific Views Block 2
8933,378696165,Grand Pacific Views Block 3
8934,378696166,Grand Pacific Views Block 5
8935,378696167,Grand Pacific Views Block 6
8936,378697095,Grand Pacific Heights Block 7
8937,378697098,Grand Pacific Heights Block 8
8938,378697101,Grand Pacific Heights Block 9
8939,378697104,Grand Pacific Heights Block 10
8940,378888429,Hong Kong Garden Commercial C
8941,378892945,Block 1
8942,378892946,Block 2
8943,378894294,Block 3
8944,378894500,Block 4
8945,378904420,Block 6
8946,378904421,Block 5
8947,378916899,Carmel Heights
8948,378916900,Dominion Heights
8949,378916901,Estoril Heights
8950,378921601,Fontana Heights
8951,378921602,Grenville Heights
8952,378921603,Hoover Heights
8953,378921604,Kingston Heights
8954,378921605,Lincoln Heights
8955,378921606,Manhattan Heights
8956,378922161,Jade Heights
8957,378922162,Imperial Heights
8958,378923158,F搴 Yale Villa Block F
8959,378923159,E搴 Yale Villa Block E
8960,378923160,D搴 Yale Villa Block D
8961,378923161,C搴 Yale Villa Block C
8962,378923162,B搴 Yale Villa Block B
8963,378923163,A搴 Yale Villa Block A
8964,378927086,Triumphant Heights
8965,378927087,Unicorn Heights
8966,378927088,Perfetto Posto
8967,378927089,Perfetto Senso
8968,378927090,Queen's Heights
8969,378927091,Regent Heights
8970,378927092,Savoy Heights
8971,378927726,Palace
8972,378927727,Genial
8973,378927728,Courser
8974,378928236,Tower 2
8975,378928237,Tower 1
8976,378932292,Block A
8977,378932293,Block B
8978,378933513,Block 11
8979,378933515,Block 12
8980,378933516,Block 13
8981,379075997,Block 10
8982,379075998,Block 9
8983,379075999,Block 8
8984,379076000,Block 7
8985,379381019,Block 5
8986,379381020,Block 6
8987,379381021,Block 7
8988,379381022,Block 8
8989,379381023,Block 1
8990,379381024,Block 2
8991,379381025,Block 3
8992,379381026,Block 4
8993,379558696,Block 11
8994,379558697,Block 1
8995,379558698,Block 2
8996,379558699,Block 12
8997,379558700,Block 3
8998,379558701,Block 4
8999,379558702,Block 13
9000,379558703,Block 14
9001,379558704,Block 5
9002,379558705,Block 6
9003,379558706,Block 15
9004,379558707,Block 16
9005,379558708,Block 7
9006,379558709,Block 8
9007,379558710,Block 17
9008,379558711,Block 18
9009,379558712,Block 9
9010,379558713,Block 10
9011,379558714,Block 19
9012,379558715,Block 20
9013,379563115,Block 26
9014,379563116,Block 25
9015,379563117,Block 24
9016,379563118,Block 23
9017,379563119,Block 22
9018,379563120,Block 21
9019,379566547,Block 1
9020,379566548,Block 2
9021,379566724,Block A
9022,379566725,Block B
9023,379566726,Block C
9024,379566727,Block D
9025,379566728,Block E
9026,379566729,Block F
9027,379745309,Block 1
9028,379745311,Block 2
9029,379745312,Block 3
9030,379747044,Block A
9031,379747045,Block B
9032,380089796,Block 2
9033,380089799,Block 1
9034,380090210,Block C
9035,380090453,Block B
9036,380090454,Block A
9037,380106577,eng Chau Rural Committiee
9038,380723040,Pilgrim's Hall
9039,380723041,Tao Fong Shan Service Unit
9040,380790992,Smartland
9041,381932463,Block A
9042,383439155,The Apex Horizon All-suite Hotel
9043,383440543,Tower 2
9044,383440667,Tower 1
9045,384553409,Hutchison Estate
9046,384615540,Ying Tung Industrial Building
9047,384615638,Ka To Factory Building
9048,384621632,Cheung Lung Industrial Buildi
9049,384621721,Saxon Tower
9050,384621803,Cheung Kong Factory Building
9051,384621859,Sun Cheong Industrial Buildin
9052,384655875,Great Wall Factory Building
9053,384656385,Place Two
9054,384656423,Maxim's Centre
9055,384656503,Yeung Yiu Chung (No.
9056,384656672,Lai Chi Kok Road
9057,384657946,Lai Sun Commercial Centre
9058,384658163,Hung Cheong Factory Building
9059,384658550,Kwong Tai Factory Building
9060,384658732,Hong Kong Spin
9061,384658846,Clifford Centre
9062,384659051,Laws Commercial Plaza
9063,384659202,Lai Cheong Factory Building
9064,384668704,Laford Centre
9065,384669146,Novel Industry Building
9066,384671356,CRE Centre
9067,384671421,Wah Shing Industrial Building
9068,384671422,Premier Centre
9069,384671560,Cheung Sha Wan Road
9070,384831569,Billion Plaza II
9071,384832014,Yan Fook Centre
9072,384832274,Precious Industrial Centre
9073,384832527,Gee Hing Chang Industrial
9074,384832787,Tin On Industrial Building
9075,384832861,Comweb Plaza
9076,384834219,China Fen Hin Building
9077,384834220,Sterling Centre
9078,384834221,Wing Ming Industrial Centre
9079,384834607,Sea Panorama Court
9080,384834675,Hong Kong Spin
9081,384834902,China United Plaza
9082,384835128,Garment Centre
9083,384836102,Shun Cheung Industrial Buildi
9084,384837023,Kowloon Plaza
9085,384837164,Joy Fat Factory Building
9086,384837341,Kung Yuen Weaving Factory
9087,384837464,Excel Centre
9088,384980399,Tower 1
9089,384980400,Tower 2
9090,384980401,Tower 3
9091,385132749,Brilliant
9092,385133058,Waford Industrial Building
9093,385244775,Metro Loft
9094,385245590,Phase 1
9095,385245591,Phase 2
9096,385246182,Yee Lim Industrial Centre
9097,385246183,Yee Lim Industrial Centre
9098,385247181,Wah Fung Industrial Centre
9099,385247735,Block A
9100,385247736,Block B
9101,385568445,Trade and Industry Tower
9102,385568447,Kai Tak Community Hall
9103,385577472,Kai Tak District
9104,386590356,The Sparkle
9105,386592634,Tower 1
9106,386592838,Tower 2
9107,386745563,Ka Ming Court
9108,386746721,West Gate Tower
9109,386747820,Alexandra Industrial Building
9110,386748052,Siu Wai Industrial Centre
9111,386748270,Ford Glory Plaza
9112,386748579,Wui Wah Factory Building
9113,386749493,Yuen Shing Industrial Buildin
9114,386750125,Dragon Industrial Building
9115,386750456,Centre 600
9116,386750457,Fashion Centre
9117,386750525,Kelly Court
9118,386750560,Park Fook Industrial Building
9119,386752635,Tai Cheong (Liberal) Factory
9120,386752777,Hang Cheong Factory Building
9121,386753112,Wing Cheong Factory Building
9122,386753403,Chung Dah Godown Building
9123,386753939,Jockey Club Wai Oi Block
9124,386754775,Wai Ming Block
9125,386754839,Wai Shun Block
9126,386755031,Wai Yee Block
9127,386756210,Block I
9128,386756211,Block H
9129,386756287,"Blocks A,B,C,D"
9130,386756352,Block F
9131,386756362,Block E
9132,386756477,Block P
9133,386756478,Block G
9134,386756520,Block S
